Language, Ratio
clisp-BitVector, 0.273359132583271
Java-BitSet, 2990.95750995371
CSharp-BitVector, 1714.35542110471
Python_DEAP_numpy-BitVector, 2.17463951590051
node-BitString, 16.7911979951002
Python_DEAP-List, 0.675937973717107
Go-Vector, 7.84176277186582
Scala-BitVector, 0.0364256612049512
C++-BitString, 0.022390419571464
perl5.20-BitString, 11.0630000825564
Scala-BitString, 0.0101283794976144
Haskell-Sequence, 1.54396539811054
Pascal-BitVector, 1.17809591548783
PHP-BitString, 15.945416618046
Octave-BitVector, 0.339942190455639
Go-BitVector, 53.8072429088092
Python-BitString, 8.28714895157519
julia-BitString, 1
lua-BitString, 4.20009907750361
C-BitString, 0.312742559315627
JRuby-BitVector, 1.48594741058523
Ruby-BitVector, 1.13577449216367
clojure-BitVector, 0.0334344396494447
perlsimple-BitString, 14.5906330726937
Dart-List, 0.818461666791579
Python_DEAP_numpy-BitVector, 5.31822438804196
CSharp-BitVector, 6.17019172185508
Java-BitSet, 56.6527709887704
clisp-BitVector, 0.153230452368642
Kotlin-BitVector, 28.071385953246
perlsimple-BitString, 9.7031308749149
JRuby-BitVector, 5.39711121919188
Ruby-BitVector, 3.27459886300004
clojure-BitVector, 0.304514010221831
julia-BitString, 1
C-BitString, 1.98456767549991
lua-BitString, 3.95403822085007
Kotlin-BitVector, 119.148194448994
clisp-BitVector, 0.865994229649575
Java-BitSet, 60.4095329750738
Dart-List, 7.25541787843137
Python_DEAP_numpy-BitVector, 4.05147883127551
CSharp-BitVector, 32.5965752734675
Scala-BitString, 0.0640652162668491
Go-Vector, 31.5194400537823
Scala-BitVector, 0.220985941477424
perl5.20-BitString, 10.1519052220668
C++-BitString, 0.137730792255334
node-BitString, 6.56989259125959
Python_DEAP-List, 2.56322926673756
Python-BitString, 5.48120955131828
Go-BitVector, 59.8288260528335
Octave-BitVector, 0.141078392744712
PHP-BitString, 11.6132542755728
Haskell-Sequence, 0.87451579398015
Pascal-BitVector, 6.4354196190834
Haskell-Sequence, 1.5912832422512
Pascal-BitVector, 34.0852340062459
Octave-BitVector, 0.142929549960894
PHP-BitString, 12.1811300927306
Go-BitVector, 77.8353450792596
Python-BitString, 5.44942322037559
Python_DEAP-List, 5.66152877771712
node-BitString, 6.50470206603185
Go-Vector, 73.1782299132042
Scala-BitVector, 2.69866203228396
C++-BitString, 2.01421199987271
perl5.20-BitString, 11.1370242679639
Scala-BitString, 0.942680898095286
Python_DEAP_numpy-BitVector, 4.27095793680328
Dart-List, 63.730571529285
