Go, 2 ,  0.177466076
Go, 4 ,  0.316437744
Go, 6 ,  0.45838239500000005
Go, 8 ,  0.597623935
Go, 10 ,  0.8449724110000001
Go, 20 ,  1.560834603
Go, 100 ,  7.279203958
java,16 , 0.000007849
java,32 , 0.00000044
java,64 , 0.000000348
java,128 , 0.000000327
java,256 , 0.000000343
java,512 , 0.000000331
java,1024 , 0.000000345
java,2048 , 0.000000308
java,4096 , 0.000000334
java,8192 , 0.00000035
java,16384 , 0.00000035
java,32768 , 0.000000392
